pesquisa_id;ano;unidades_federativas_id;unidade_federativa_nome;ambito;cargos_id;cargo;tipo_id;tipo;turno;data_pesquisa;instituto_id;instituto;voto_tipo;cenario_id;cenario_descricao;candidatos_id;candidato_partido;candidato;ano_default;condicao;percentual;data_referencia;margem_mais;margem_menos;contratante;num_registro;orgao_registro;qtd_entrevistas;partidos_id;partido;cidade
9250;2022;6;BRASIL;BR;3;Presidente;2;Estimulada;1;2019-08-18;59;FSB;Votos Totais;23199;cenário 1 - estimulado - 1º turno;289;Ciro (PDT);Ciro;;0;11.00;16-18.ago.2019;2.00;2.00;Veja;;;2000;10;PDT;
9250;2022;6;BRASIL;BR;3;Presidente;2;Estimulada;1;2019-08-18;59;FSB;Votos Totais;23199;cenário 1 - estimulado - 1º turno;5047;nenhum (N/A);nenhum;;1;9.00;16-18.ago.2019;2.00;2.00;Veja;;;2000;1;N/A;
9250;2022;6;BRASIL;BR;3;Presidente;2;Estimulada;1;2019-08-18;59;FSB;Votos Totais;23199;cenário 1 - estimulado - 1º turno;5149;branco (N/A);branco;;1;3.00;16-18.ago.2019;2.00;2.00;Veja;;;2000;1;N/A;
9250;2022;6;BRASIL;BR;3;Presidente;2;Estimulada;1;2019-08-18;59;FSB;Votos Totais;23199;cenário 1 - estimulado - 1º turno;5150;nulo (N/A);nulo;;1;3.00;16-18.ago.2019;2.00;2.00;Veja;;;2000;1;N/A;
9250;2022;6;BRASIL;BR;3;Presidente;2;Estimulada;1;2019-08-18;59;FSB;Votos Totais;23199;cenário 1 - estimulado - 1º turno;5511;não iria votar (N/A);não iria votar;;0;1.00;16-18.ago.2019;2.00;2.00;Veja;;;2000;1;N/A;
9250;2022;6;BRASIL;BR;3;Presidente;2;Estimulada;1;2019-08-18;59;FSB;Votos Totais;23199;cenário 1 - estimulado - 1º turno;841;João Amoêdo (Novo);João Amoêdo;;0;5.00;16-18.ago.2019;2.00;2.00;Veja;;;2000;5;Novo;
9250;2022;6;BRASIL;BR;3;Presidente;2;Estimulada;1;2019-08-18;59;FSB;Votos Totais;23199;cenário 1 - estimulado - 1º turno;940;Luciano Huck (N/A);Luciano Huck;;0;11.00;16-18.ago.2019;2.00;2.00;Veja;;;2000;1;N/A;
9250;2022;6;BRASIL;BR;3;Presidente;2;Estimulada;1;2019-08-18;59;FSB;Votos Totais;23199;cenário 1 - estimulado - 1º turno;1210;não sabe / não respondeu (N/A);não sabe / não respondeu;;1;3.00;16-18.ago.2019;2.00;2.00;Veja;;;2000;1;N/A;
9250;2022;6;BRASIL;BR;3;Presidente;2;Estimulada;1;2019-08-18;59;FSB;Votos Totais;23199;cenário 1 - estimulado - 1º turno;855;João Doria (PSDB);João Doria;2018-Governador;0;3.00;16-18.ago.2019;2.00;2.00;Veja;;;2000;33;PSDB;
9250;2022;6;BRASIL;BR;3;Presidente;2;Estimulada;1;2019-08-18;59;FSB;Votos Totais;23199;cenário 1 - estimulado - 1º turno;706;Bolsonaro (N/A);Bolsonaro;2018-Presidente;0;35.00;16-18.ago.2019;2.00;2.00;Veja;;;2000;1;N/A;
9250;2022;6;BRASIL;BR;3;Presidente;2;Estimulada;1;2019-08-18;59;FSB;Votos Totais;23199;cenário 1 - estimulado - 1º turno;508;Fernando Haddad (PT);Fernando Haddad;2018-Presidente;0;17.00;16-18.ago.2019;2.00;2.00;Veja;;;2000;39;PT;
9250;2022;6;BRASIL;BR;3;Presidente;2;Estimulada;1;2019-08-18;59;FSB;Votos Totais;23200;cenário 2 - estimulado - 1º turno;1210;não sabe / não respondeu (N/A);não sabe / não respondeu;;1;2.00;16-18.ago.2019;2.00;2.00;Veja;;;2000;1;N/A;
9250;2022;6;BRASIL;BR;3;Presidente;2;Estimulada;1;2019-08-18;59;FSB;Votos Totais;23200;cenário 2 - estimulado - 1º turno;1583;Sérgio Moro (N/A);Sérgio Moro;;0;27.00;16-18.ago.2019;2.00;2.00;Veja;;;2000;1;N/A;
9250;2022;6;BRASIL;BR;3;Presidente;2;Estimulada;1;2019-08-18;59;FSB;Votos Totais;23200;cenário 2 - estimulado - 1º turno;508;Fernando Haddad (PT);Fernando Haddad;2018-Presidente;0;18.00;16-18.ago.2019;2.00;2.00;Veja;;;2000;39;PT;
9250;2022;6;BRASIL;BR;3;Presidente;2;Estimulada;1;2019-08-18;59;FSB;Votos Totais;23200;cenário 2 - estimulado - 1º turno;289;Ciro (PDT);Ciro;;0;13.00;16-18.ago.2019;2.00;2.00;Veja;;;2000;10;PDT;
9250;2022;6;BRASIL;BR;3;Presidente;2;Estimulada;1;2019-08-18;59;FSB;Votos Totais;23200;cenário 2 - estimulado - 1º turno;940;Luciano Huck (N/A);Luciano Huck;;0;13.00;16-18.ago.2019;2.00;2.00;Veja;;;2000;1;N/A;
9250;2022;6;BRASIL;BR;3;Presidente;2;Estimulada;1;2019-08-18;59;FSB;Votos Totais;23200;cenário 2 - estimulado - 1º turno;841;João Amoêdo (Novo);João Amoêdo;;0;5.00;16-18.ago.2019;2.00;2.00;Veja;;;2000;5;Novo;
9250;2022;6;BRASIL;BR;3;Presidente;2;Estimulada;1;2019-08-18;59;FSB;Votos Totais;23200;cenário 2 - estimulado - 1º turno;855;João Doria (PSDB);João Doria;2018-Governador;0;5.00;16-18.ago.2019;2.00;2.00;Veja;;;2000;33;PSDB;
9250;2022;6;BRASIL;BR;3;Presidente;2;Estimulada;1;2019-08-18;59;FSB;Votos Totais;23200;cenário 2 - estimulado - 1º turno;5047;nenhum (N/A);nenhum;;1;10.00;16-18.ago.2019;2.00;2.00;Veja;;;2000;1;N/A;
9250;2022;6;BRASIL;BR;3;Presidente;2;Estimulada;1;2019-08-18;59;FSB;Votos Totais;23200;cenário 2 - estimulado - 1º turno;5511;não iria votar (N/A);não iria votar;;0;1.00;16-18.ago.2019;2.00;2.00;Veja;;;2000;1;N/A;
9250;2022;6;BRASIL;BR;3;Presidente;2;Estimulada;1;2019-08-18;59;FSB;Votos Totais;23200;cenário 2 - estimulado - 1º turno;5149;branco (N/A);branco;;1;2.00;16-18.ago.2019;2.00;2.00;Veja;;;2000;1;N/A;
9250;2022;6;BRASIL;BR;3;Presidente;2;Estimulada;1;2019-08-18;59;FSB;Votos Totais;23200;cenário 2 - estimulado - 1º turno;5150;nulo (N/A);nulo;;1;3.00;16-18.ago.2019;2.00;2.00;Veja;;;2000;1;N/A;
9250;2022;6;BRASIL;BR;3;Presidente;2;Estimulada;2;2019-08-18;59;FSB;Votos Totais;23211;cenário 1 - estimulado - 2º turno;5511;não iria votar (N/A);não iria votar;;0;1.00;16-18.ago.2019;2.00;2.00;Veja;;;2000;1;N/A;
9250;2022;6;BRASIL;BR;3;Presidente;2;Estimulada;2;2019-08-18;59;FSB;Votos Totais;23211;cenário 1 - estimulado - 2º turno;5047;nenhum (N/A);nenhum;;1;9.00;16-18.ago.2019;2.00;2.00;Veja;;;2000;1;N/A;
9250;2022;6;BRASIL;BR;3;Presidente;2;Estimulada;2;2019-08-18;59;FSB;Votos Totais;23211;cenário 1 - estimulado - 2º turno;5150;nulo (N/A);nulo;;1;4.00;16-18.ago.2019;2.00;2.00;Veja;;;2000;1;N/A;
9250;2022;6;BRASIL;BR;3;Presidente;2;Estimulada;2;2019-08-18;59;FSB;Votos Totais;23211;cenário 1 - estimulado - 2º turno;5149;branco (N/A);branco;;1;2.00;16-18.ago.2019;2.00;2.00;Veja;;;2000;1;N/A;
9250;2022;6;BRASIL;BR;3;Presidente;2;Estimulada;2;2019-08-18;59;FSB;Votos Totais;23211;cenário 1 - estimulado - 2º turno;508;Fernando Haddad (PT);Fernando Haddad;2018-Presidente;0;35.00;16-18.ago.2019;2.00;2.00;Veja;;;2000;39;PT;
9250;2022;6;BRASIL;BR;3;Presidente;2;Estimulada;2;2019-08-18;59;FSB;Votos Totais;23211;cenário 1 - estimulado - 2º turno;706;Bolsonaro (N/A);Bolsonaro;2018-Presidente;0;48.00;16-18.ago.2019;2.00;2.00;Veja;;;2000;1;N/A;
9250;2022;6;BRASIL;BR;3;Presidente;2;Estimulada;2;2019-08-18;59;FSB;Votos Totais;23211;cenário 1 - estimulado - 2º turno;1210;não sabe / não respondeu (N/A);não sabe / não respondeu;;1;2.00;16-18.ago.2019;2.00;2.00;Veja;;;2000;1;N/A;
9250;2022;6;BRASIL;BR;3;Presidente;2;Estimulada;2;2019-08-18;59;FSB;Votos Totais;23212;cenário 2  - estimulado - 2º turno;5047;nenhum (N/A);nenhum;;1;12.00;16-18.ago.2019;2.00;2.00;Veja;;;2000;1;N/A;
9250;2022;6;BRASIL;BR;3;Presidente;2;Estimulada;2;2019-08-18;59;FSB;Votos Totais;23212;cenário 2  - estimulado - 2º turno;5511;não iria votar (N/A);não iria votar;;0;1.00;16-18.ago.2019;2.00;2.00;Veja;;;2000;1;N/A;
9250;2022;6;BRASIL;BR;3;Presidente;2;Estimulada;2;2019-08-18;59;FSB;Votos Totais;23212;cenário 2  - estimulado - 2º turno;1210;não sabe / não respondeu (N/A);não sabe / não respondeu;;1;2.00;16-18.ago.2019;2.00;2.00;Veja;;;2000;1;N/A;
9250;2022;6;BRASIL;BR;3;Presidente;2;Estimulada;2;2019-08-18;59;FSB;Votos Totais;23212;cenário 2  - estimulado - 2º turno;706;Bolsonaro (N/A);Bolsonaro;2018-Presidente;0;45.00;16-18.ago.2019;2.00;2.00;Veja;;;2000;1;N/A;
9250;2022;6;BRASIL;BR;3;Presidente;2;Estimulada;2;2019-08-18;59;FSB;Votos Totais;23212;cenário 2  - estimulado - 2º turno;855;João Doria (PSDB);João Doria;2018-Governador;0;29.00;16-18.ago.2019;2.00;2.00;Veja;;;2000;33;PSDB;
9250;2022;6;BRASIL;BR;3;Presidente;2;Estimulada;2;2019-08-18;59;FSB;Votos Totais;23212;cenário 2  - estimulado - 2º turno;5149;branco (N/A);branco;;1;4.00;16-18.ago.2019;2.00;2.00;Veja;;;2000;1;N/A;
9250;2022;6;BRASIL;BR;3;Presidente;2;Estimulada;2;2019-08-18;59;FSB;Votos Totais;23212;cenário 2  - estimulado - 2º turno;5150;nulo (N/A);nulo;;1;6.00;16-18.ago.2019;2.00;2.00;Veja;;;2000;1;N/A;
9250;2022;6;BRASIL;BR;3;Presidente;2;Estimulada;2;2019-08-18;59;FSB;Votos Totais;23213;cenário 3 - estimulado - 2º turno;5150;nulo (N/A);nulo;;1;7.00;16-18.ago.2019;2.00;2.00;Veja;;;2000;1;N/A;
9250;2022;6;BRASIL;BR;3;Presidente;2;Estimulada;2;2019-08-18;59;FSB;Votos Totais;23213;cenário 3 - estimulado - 2º turno;5047;nenhum (N/A);nenhum;;1;15.00;16-18.ago.2019;2.00;2.00;Veja;;;2000;1;N/A;
9250;2022;6;BRASIL;BR;3;Presidente;2;Estimulada;2;2019-08-18;59;FSB;Votos Totais;23213;cenário 3 - estimulado - 2º turno;5511;não iria votar (N/A);não iria votar;;0;1.00;16-18.ago.2019;2.00;2.00;Veja;;;2000;1;N/A;
9250;2022;6;BRASIL;BR;3;Presidente;2;Estimulada;2;2019-08-18;59;FSB;Votos Totais;23213;cenário 3 - estimulado - 2º turno;1210;não sabe / não respondeu (N/A);não sabe / não respondeu;;1;3.00;16-18.ago.2019;2.00;2.00;Veja;;;2000;1;N/A;
9250;2022;6;BRASIL;BR;3;Presidente;2;Estimulada;2;2019-08-18;59;FSB;Votos Totais;23213;cenário 3 - estimulado - 2º turno;855;João Doria (PSDB);João Doria;2018-Governador;0;33.00;16-18.ago.2019;2.00;2.00;Veja;;;2000;33;PSDB;
9250;2022;6;BRASIL;BR;3;Presidente;2;Estimulada;2;2019-08-18;59;FSB;Votos Totais;23213;cenário 3 - estimulado - 2º turno;508;Fernando Haddad (PT);Fernando Haddad;2018-Presidente;0;37.00;16-18.ago.2019;2.00;2.00;Veja;;;2000;39;PT;
9250;2022;6;BRASIL;BR;3;Presidente;2;Estimulada;2;2019-08-18;59;FSB;Votos Totais;23213;cenário 3 - estimulado - 2º turno;5149;branco (N/A);branco;;1;5.00;16-18.ago.2019;2.00;2.00;Veja;;;2000;1;N/A;
9249;2022;6;BRASIL;BR;3;Presidente;2;Estimulada;1;2019-10-14;59;FSB;Votos Totais;23196;cenário 1 - estimulado - 1º turno;5047;nenhum (N/A);nenhum;;1;10.00;11-14.out.2019;2.00;2.00;Veja;;;2000;1;N/A;
9249;2022;6;BRASIL;BR;3;Presidente;2;Estimulada;1;2019-10-14;59;FSB;Votos Totais;23196;cenário 1 - estimulado - 1º turno;5511;não iria votar (N/A);não iria votar;;0;1.00;11-14.out.2019;2.00;2.00;Veja;;;2000;1;N/A;
9249;2022;6;BRASIL;BR;3;Presidente;2;Estimulada;1;2019-10-14;59;FSB;Votos Totais;23196;cenário 1 - estimulado - 1º turno;1210;não sabe / não respondeu (N/A);não sabe / não respondeu;;1;6.00;11-14.out.2019;2.00;2.00;Veja;;;2000;1;N/A;
9249;2022;6;BRASIL;BR;3;Presidente;2;Estimulada;1;2019-10-14;59;FSB;Votos Totais;23196;cenário 1 - estimulado - 1º turno;841;João Amoêdo (Novo);João Amoêdo;;0;5.00;11-14.out.2019;2.00;2.00;Veja;;;2000;5;Novo;
9249;2022;6;BRASIL;BR;3;Presidente;2;Estimulada;1;2019-10-14;59;FSB;Votos Totais;23196;cenário 1 - estimulado - 1º turno;855;João Doria (PSDB);João Doria;2018-Governador;0;3.00;11-14.out.2019;2.00;2.00;Veja;;;2000;33;PSDB;
9249;2022;6;BRASIL;BR;3;Presidente;2;Estimulada;1;2019-10-14;59;FSB;Votos Totais;23196;cenário 1 - estimulado - 1º turno;5149;branco (N/A);branco;;1;1.00;11-14.out.2019;2.00;2.00;Veja;;;2000;1;N/A;
9249;2022;6;BRASIL;BR;3;Presidente;2;Estimulada;1;2019-10-14;59;FSB;Votos Totais;23196;cenário 1 - estimulado - 1º turno;5150;nulo (N/A);nulo;;1;4.00;11-14.out.2019;2.00;2.00;Veja;;;2000;1;N/A;
9249;2022;6;BRASIL;BR;3;Presidente;2;Estimulada;1;2019-10-14;59;FSB;Votos Totais;23196;cenário 1 - estimulado - 1º turno;289;Ciro (PDT);Ciro;;0;9.00;11-14.out.2019;2.00;2.00;Veja;;;2000;10;PDT;
9249;2022;6;BRASIL;BR;3;Presidente;2;Estimulada;1;2019-10-14;59;FSB;Votos Totais;23196;cenário 1 - estimulado - 1º turno;940;Luciano Huck (N/A);Luciano Huck;;0;11.00;11-14.out.2019;2.00;2.00;Veja;;;2000;1;N/A;
9249;2022;6;BRASIL;BR;3;Presidente;2;Estimulada;1;2019-10-14;59;FSB;Votos Totais;23196;cenário 1 - estimulado - 1º turno;508;Fernando Haddad (PT);Fernando Haddad;2018-Presidente;0;17.00;11-14.out.2019;2.00;2.00;Veja;;;2000;39;PT;
9249;2022;6;BRASIL;BR;3;Presidente;2;Estimulada;1;2019-10-14;59;FSB;Votos Totais;23196;cenário 1 - estimulado - 1º turno;706;Bolsonaro (N/A);Bolsonaro;2018-Presidente;0;34.00;11-14.out.2019;2.00;2.00;Veja;;;2000;1;N/A;
9249;2022;6;BRASIL;BR;3;Presidente;2;Estimulada;1;2019-10-14;59;FSB;Votos Totais;23197;cenário 2 - estimulado - 1º turno;289;Ciro (PDT);Ciro;;0;11.00;11-14.out.2019;2.00;2.00;Veja;;;2000;10;PDT;
9249;2022;6;BRASIL;BR;3;Presidente;2;Estimulada;1;2019-10-14;59;FSB;Votos Totais;23197;cenário 2 - estimulado - 1º turno;1583;Sérgio Moro (N/A);Sérgio Moro;;0;30.00;11-14.out.2019;2.00;2.00;Veja;;;2000;1;N/A;
9249;2022;6;BRASIL;BR;3;Presidente;2;Estimulada;1;2019-10-14;59;FSB;Votos Totais;23197;cenário 2 - estimulado - 1º turno;508;Fernando Haddad (PT);Fernando Haddad;2018-Presidente;0;16.00;11-14.out.2019;2.00;2.00;Veja;;;2000;39;PT;
9249;2022;6;BRASIL;BR;3;Presidente;2;Estimulada;1;2019-10-14;59;FSB;Votos Totais;23197;cenário 2 - estimulado - 1º turno;940;Luciano Huck (N/A);Luciano Huck;;0;16.00;11-14.out.2019;2.00;2.00;Veja;;;2000;1;N/A;
9249;2022;6;BRASIL;BR;3;Presidente;2;Estimulada;1;2019-10-14;59;FSB;Votos Totais;23197;cenário 2 - estimulado - 1º turno;841;João Amoêdo (Novo);João Amoêdo;;0;5.00;11-14.out.2019;2.00;2.00;Veja;;;2000;5;Novo;
9249;2022;6;BRASIL;BR;3;Presidente;2;Estimulada;1;2019-10-14;59;FSB;Votos Totais;23197;cenário 2 - estimulado - 1º turno;855;João Doria (PSDB);João Doria;2018-Governador;0;5.00;11-14.out.2019;2.00;2.00;Veja;;;2000;33;PSDB;
9249;2022;6;BRASIL;BR;3;Presidente;2;Estimulada;1;2019-10-14;59;FSB;Votos Totais;23197;cenário 2 - estimulado - 1º turno;5149;branco (N/A);branco;;1;1.00;11-14.out.2019;2.00;2.00;Veja;;;2000;1;N/A;
9249;2022;6;BRASIL;BR;3;Presidente;2;Estimulada;1;2019-10-14;59;FSB;Votos Totais;23197;cenário 2 - estimulado - 1º turno;5150;nulo (N/A);nulo;;1;3.00;11-14.out.2019;2.00;2.00;Veja;;;2000;1;N/A;
9249;2022;6;BRASIL;BR;3;Presidente;2;Estimulada;1;2019-10-14;59;FSB;Votos Totais;23197;cenário 2 - estimulado - 1º turno;5047;nenhum (N/A);nenhum;;1;9.00;11-14.out.2019;2.00;2.00;Veja;;;2000;1;N/A;
9249;2022;6;BRASIL;BR;3;Presidente;2;Estimulada;1;2019-10-14;59;FSB;Votos Totais;23197;cenário 2 - estimulado - 1º turno;5511;não iria votar (N/A);não iria votar;;0;0.00;11-14.out.2019;2.00;2.00;Veja;;;2000;1;N/A;
9249;2022;6;BRASIL;BR;3;Presidente;2;Estimulada;1;2019-10-14;59;FSB;Votos Totais;23197;cenário 2 - estimulado - 1º turno;1210;não sabe / não respondeu (N/A);não sabe / não respondeu;;1;3.00;11-14.out.2019;2.00;2.00;Veja;;;2000;1;N/A;
9249;2022;6;BRASIL;BR;3;Presidente;2;Estimulada;1;2019-10-14;59;FSB;Votos Totais;23198;cenário 3 - estimulado - 1º turno;5149;branco (N/A);branco;;1;1.00;11-14.out.2019;2.00;2.00;Veja;;;2000;1;N/A;
9249;2022;6;BRASIL;BR;3;Presidente;2;Estimulada;1;2019-10-14;59;FSB;Votos Totais;23198;cenário 3 - estimulado - 1º turno;1583;Sérgio Moro (N/A);Sérgio Moro;;0;17.00;11-14.out.2019;2.00;2.00;Veja;;;2000;1;N/A;
9249;2022;6;BRASIL;BR;3;Presidente;2;Estimulada;1;2019-10-14;59;FSB;Votos Totais;23198;cenário 3 - estimulado - 1º turno;940;Luciano Huck (N/A);Luciano Huck;;0;15.00;11-14.out.2019;2.00;2.00;Veja;;;2000;1;N/A;
9249;2022;6;BRASIL;BR;3;Presidente;2;Estimulada;1;2019-10-14;59;FSB;Votos Totais;23198;cenário 3 - estimulado - 1º turno;508;Fernando Haddad (PT);Fernando Haddad;2018-Presidente;0;14.00;11-14.out.2019;2.00;2.00;Veja;;;2000;39;PT;
9249;2022;6;BRASIL;BR;3;Presidente;2;Estimulada;1;2019-10-14;59;FSB;Votos Totais;23198;cenário 3 - estimulado - 1º turno;855;João Doria (PSDB);João Doria;2018-Governador;0;3.00;11-14.out.2019;2.00;2.00;Veja;;;2000;33;PSDB;
9249;2022;6;BRASIL;BR;3;Presidente;2;Estimulada;1;2019-10-14;59;FSB;Votos Totais;23198;cenário 3 - estimulado - 1º turno;841;João Amoêdo (Novo);João Amoêdo;;0;4.00;11-14.out.2019;2.00;2.00;Veja;;;2000;5;Novo;
9249;2022;6;BRASIL;BR;3;Presidente;2;Estimulada;1;2019-10-14;59;FSB;Votos Totais;23198;cenário 3 - estimulado - 1º turno;289;Ciro (PDT);Ciro;;0;10.00;11-14.out.2019;2.00;2.00;Veja;;;2000;10;PDT;
9249;2022;6;BRASIL;BR;3;Presidente;2;Estimulada;1;2019-10-14;59;FSB;Votos Totais;23198;cenário 3 - estimulado - 1º turno;5150;nulo (N/A);nulo;;1;2.00;11-14.out.2019;2.00;2.00;Veja;;;2000;1;N/A;
9249;2022;6;BRASIL;BR;3;Presidente;2;Estimulada;1;2019-10-14;59;FSB;Votos Totais;23198;cenário 3 - estimulado - 1º turno;5047;nenhum (N/A);nenhum;;1;6.00;11-14.out.2019;2.00;2.00;Veja;;;2000;1;N/A;
9249;2022;6;BRASIL;BR;3;Presidente;2;Estimulada;1;2019-10-14;59;FSB;Votos Totais;23198;cenário 3 - estimulado - 1º turno;5511;não iria votar (N/A);não iria votar;;0;0.00;11-14.out.2019;2.00;2.00;Veja;;;2000;1;N/A;
9249;2022;6;BRASIL;BR;3;Presidente;2;Estimulada;1;2019-10-14;59;FSB;Votos Totais;23198;cenário 3 - estimulado - 1º turno;1210;não sabe / não respondeu (N/A);não sabe / não respondeu;;1;3.00;11-14.out.2019;2.00;2.00;Veja;;;2000;1;N/A;
9249;2022;6;BRASIL;BR;3;Presidente;2;Estimulada;1;2019-10-14;59;FSB;Votos Totais;23198;cenário 3 - estimulado - 1º turno;706;Bolsonaro (N/A);Bolsonaro;2018-Presidente;0;24.00;11-14.out.2019;2.00;2.00;Veja;;;2000;1;N/A;
9249;2022;6;BRASIL;BR;3;Presidente;2;Estimulada;2;2019-10-14;59;FSB;Votos Totais;23202;cenário 1 - estimulado - 2º turno;213;branco / nulo / indeciso / nenhum / não sabe / não respondeu (N/A);branco / nulo / indeciso / nenhum / não sabe / não respondeu;;1;20.00;11-14.out.2019;2.00;2.00;Veja;;;2000;1;N/A;
9249;2022;6;BRASIL;BR;3;Presidente;2;Estimulada;2;2019-10-14;59;FSB;Votos Totais;23202;cenário 1 - estimulado - 2º turno;508;Fernando Haddad (PT);Fernando Haddad;2018-Presidente;0;34.00;11-14.out.2019;2.00;2.00;Veja;;;2000;39;PT;
9249;2022;6;BRASIL;BR;3;Presidente;2;Estimulada;2;2019-10-14;59;FSB;Votos Totais;23202;cenário 1 - estimulado - 2º turno;706;Bolsonaro (N/A);Bolsonaro;2018-Presidente;0;47.00;11-14.out.2019;2.00;2.00;Veja;;;2000;1;N/A;
9249;2022;6;BRASIL;BR;3;Presidente;2;Estimulada;2;2019-10-14;59;FSB;Votos Totais;23203;cenário 2 - estimulado - 2º turno;213;branco / nulo / indeciso / nenhum / não sabe / não respondeu (N/A);branco / nulo / indeciso / nenhum / não sabe / não respondeu;;1;19.00;11-14.out.2019;2.00;2.00;Veja;;;2000;1;N/A;
9249;2022;6;BRASIL;BR;3;Presidente;2;Estimulada;2;2019-10-14;59;FSB;Votos Totais;23203;cenário 2 - estimulado - 2º turno;706;Bolsonaro (N/A);Bolsonaro;2018-Presidente;0;43.00;11-14.out.2019;2.00;2.00;Veja;;;2000;1;N/A;
9249;2022;6;BRASIL;BR;3;Presidente;2;Estimulada;2;2019-10-14;59;FSB;Votos Totais;23203;cenário 2 - estimulado - 2º turno;940;Luciano Huck (N/A);Luciano Huck;;0;39.00;11-14.out.2019;2.00;2.00;Veja;;;2000;1;N/A;
9249;2022;6;BRASIL;BR;3;Presidente;2;Estimulada;2;2019-10-14;59;FSB;Votos Totais;23204;cenário 3 - estimulado - 2º turno;973;Lula (PT);Lula;;0;38.00;11-14.out.2019;2.00;2.00;Veja;;;2000;39;PT;
9249;2022;6;BRASIL;BR;3;Presidente;2;Estimulada;2;2019-10-14;59;FSB;Votos Totais;23204;cenário 3 - estimulado - 2º turno;213;branco / nulo / indeciso / nenhum / não sabe / não respondeu (N/A);branco / nulo / indeciso / nenhum / não sabe / não respondeu;;1;17.00;11-14.out.2019;2.00;2.00;Veja;;;2000;1;N/A;
9249;2022;6;BRASIL;BR;3;Presidente;2;Estimulada;2;2019-10-14;59;FSB;Votos Totais;23204;cenário 3 - estimulado - 2º turno;706;Bolsonaro (N/A);Bolsonaro;2018-Presidente;0;46.00;11-14.out.2019;2.00;2.00;Veja;;;2000;1;N/A;
9249;2022;6;BRASIL;BR;3;Presidente;2;Estimulada;2;2019-10-14;59;FSB;Votos Totais;23205;cenário 4 - estimulado - 2º turno;940;Luciano Huck (N/A);Luciano Huck;;0;40.00;11-14.out.2019;2.00;2.00;Veja;;;2000;1;N/A;
9249;2022;6;BRASIL;BR;3;Presidente;2;Estimulada;2;2019-10-14;59;FSB;Votos Totais;23205;cenário 4 - estimulado - 2º turno;508;Fernando Haddad (PT);Fernando Haddad;2018-Presidente;0;29.00;11-14.out.2019;2.00;2.00;Veja;;;2000;39;PT;
9249;2022;6;BRASIL;BR;3;Presidente;2;Estimulada;2;2019-10-14;59;FSB;Votos Totais;23205;cenário 4 - estimulado - 2º turno;213;branco / nulo / indeciso / nenhum / não sabe / não respondeu (N/A);branco / nulo / indeciso / nenhum / não sabe / não respondeu;;1;32.00;11-14.out.2019;2.00;2.00;Veja;;;2000;1;N/A;
9249;2022;6;BRASIL;BR;3;Presidente;2;Estimulada;2;2019-10-14;59;FSB;Votos Totais;23206;cenário 5 - estimulado - 2º turno;213;branco / nulo / indeciso / nenhum / não sabe / não respondeu (N/A);branco / nulo / indeciso / nenhum / não sabe / não respondeu;;1;27.00;11-14.out.2019;2.00;2.00;Veja;;;2000;1;N/A;
9249;2022;6;BRASIL;BR;3;Presidente;2;Estimulada;2;2019-10-14;59;FSB;Votos Totais;23206;cenário 5 - estimulado - 2º turno;1583;Sérgio Moro (N/A);Sérgio Moro;;0;38.00;11-14.out.2019;2.00;2.00;Veja;;;2000;1;N/A;
9249;2022;6;BRASIL;BR;3;Presidente;2;Estimulada;2;2019-10-14;59;FSB;Votos Totais;23206;cenário 5 - estimulado - 2º turno;706;Bolsonaro (N/A);Bolsonaro;2018-Presidente;0;34.00;11-14.out.2019;2.00;2.00;Veja;;;2000;1;N/A;
9249;2022;6;BRASIL;BR;3;Presidente;2;Estimulada;2;2019-10-14;59;FSB;Votos Totais;23207;cenário 6 - estimulado - 2º turno;213;branco / nulo / indeciso / nenhum / não sabe / não respondeu (N/A);branco / nulo / indeciso / nenhum / não sabe / não respondeu;;1;16.00;11-14.out.2019;2.00;2.00;Veja;;;2000;1;N/A;
9249;2022;6;BRASIL;BR;3;Presidente;2;Estimulada;2;2019-10-14;59;FSB;Votos Totais;23207;cenário 6 - estimulado - 2º turno;1583;Sérgio Moro (N/A);Sérgio Moro;;0;52.00;11-14.out.2019;2.00;2.00;Veja;;;2000;1;N/A;
9249;2022;6;BRASIL;BR;3;Presidente;2;Estimulada;2;2019-10-14;59;FSB;Votos Totais;23207;cenário 6 - estimulado - 2º turno;508;Fernando Haddad (PT);Fernando Haddad;2018-Presidente;0;31.00;11-14.out.2019;2.00;2.00;Veja;;;2000;39;PT;
9249;2022;6;BRASIL;BR;3;Presidente;2;Estimulada;2;2019-10-14;59;FSB;Votos Totais;23208;cenário 7 - estimulado - 2º turno;213;branco / nulo / indeciso / nenhum / não sabe / não respondeu (N/A);branco / nulo / indeciso / nenhum / não sabe / não respondeu;;1;13.00;11-14.out.2019;2.00;2.00;Veja;;;2000;1;N/A;
9249;2022;6;BRASIL;BR;3;Presidente;2;Estimulada;2;2019-10-14;59;FSB;Votos Totais;23208;cenário 7 - estimulado - 2º turno;973;Lula (PT);Lula;;0;37.00;11-14.out.2019;2.00;2.00;Veja;;;2000;39;PT;
9249;2022;6;BRASIL;BR;3;Presidente;2;Estimulada;2;2019-10-14;59;FSB;Votos Totais;23208;cenário 7 - estimulado - 2º turno;1583;Sérgio Moro (N/A);Sérgio Moro;;0;50.00;11-14.out.2019;2.00;2.00;Veja;;;2000;1;N/A;
